customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_sessions,avg_session_minutes,total_usage_minutes,avg_pages_per_session,unique_features_used,total_tickets,avg_resolution_hours,avg_satisfaction,health_score,Churn_Binary,HasPhoneService,HasInternetService,IsSenior,HasPartner,HasDependents,UsesPaperlessBilling,HasTickets,charges_per_tenure,charges_vs_monthly,monthly_charges_deviation,pricing_tier,total_services,has_protection_bundle,has_streaming_bundle,has_tech_support,is_month_to_month,has_long_contract,uses_electronic_check,uses_auto_payment,high_risk_payment,is_new_customer,is_loyal_customer,tenure_segment,revenue_per_tenure_month,avg_session_per_month,avg_usage_per_month,is_low_engagement,is_power_user,feature_adoption_rate,tickets_per_month,has_poor_satisfaction,high_ticket_slow_resolution,support_experience_score,total_risk_factors,risk_level,tenure_x_monthly_charges,services_x_tenure,engagement_x_satisfaction
1260-TTRXI,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes,10,54.65,546.51,25.6,5,3.0,31.33,2.67,42.8,1,1,1,0,0,0,0,1,39.06,3.5960228318909966,-3.1326704545454547,Medium,1,0,1,0,1,0,1,0,1,1,0,New (0-6m),39.06,2.0,109.30199999999999,1,0,0.8333333333333334,0.6,1,0,103.535,4,High Risk,217.2,4,26.7
3719-TDVQB,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,19,66.42,1262.06,23.84,6,1.0,15.0,4.0,72.4,0,1,0,1,1,0,1,1,18.747272727272726,54.382911392405056,-54.9345588235294,Low,0,0,0,0,0,1,0,0,0,0,1,Veteran (4y+),18.747272727272726,0.34545454545454546,22.946545454545454,0,0,1.0,0.01818181818181818,0,0,130.0,1,Low Risk,1023.3,0,76.0
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes,17,55.88,949.94,28.53,6,4.0,26.75,3.25,56.3,1,1,1,1,0,0,1,1,83.1375,10.483921815889028,36.67727272727273,High,2,0,1,0,1,0,0,1,0,0,0,Growing (6-12m),83.1375,1.4166666666666667,79.16166666666668,1,0,1.0,0.3333333333333333,0,0,109.125,4,High Risk,1046.65,22,55.25
0201-MIBOL,Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No,47,63.3,2975.19,26.55,6,3.0,4.33,4.33,93.9,0,1,1,1,0,0,1,1,96.594776119403,63.19548872180451,26.336516853932594,High,3,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),96.594776119403,0.7014925373134329,44.40582089552239,0,1,1.0,0.04477611940298507,0,0,133.635,1,Low Risk,6758.400000000001,198,203.51
4937-QPZPO,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,No,22,53.45,1175.9,27.95,6,2.0,17.0,4.0,76.1,0,1,1,0,1,1,1,1,100.66693548387097,62.46972275047543,25.398684210526312,High,3,1,1,0,0,1,1,0,0,0,1,Veteran (4y+),100.66693548387097,0.3548387096774194,18.966129032258067,1,0,1.0,0.03225806451612903,0,0,126.5,3,Medium Risk,6093.900000000001,183,88.0
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No,22,49.54,1089.84,25.95,6,3.0,33.67,3.0,75.2,0,1,1,0,1,1,0,1,89.05958904109589,73.28767895389471,8.004143646408835,High,6,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),89.05958904109589,0.3013698630136986,14.92931506849315,1,0,1.0,0.0410958904109589,0,0,105.66499999999999,1,Low Risk,6386.400000000001,432,66.0
6981-TDRFT,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,No,37,56.52,2091.13,22.19,6,2.0,29.5,2.0,72.4,0,0,1,0,1,1,1,1,51.49111111111111,42.6643343767262,-9.673529411764711,Medium,4,1,1,1,0,1,1,0,0,0,1,Mature (2-4y),51.49111111111111,0.8222222222222222,46.46955555555556,0,1,1.0,0.044444444444444446,1,0,100.25,2,Medium Risk,2389.2,176,74.0
3413-CSSTH,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No,25,71.79,1794.7,26.72,6,1.0,18.0,5.0,76.4,0,1,1,0,0,0,1,1,53.275000000000006,40.16424340333872,-13.64,Medium,1,1,0,0,1,0,0,1,0,0,1,Mature (2-4y),53.275000000000006,0.5952380952380952,42.73095238095238,0,0,1.0,0.023809523809523808,0,0,138.5,1,Low Risk,2283.7000000000003,41,125.0
8033-VCZGH,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,No,40,59.72,2388.7,25.52,6,3.0,28.33,1.67,74.6,0,1,1,0,1,0,1,1,102.57450980392157,50.32031550596383,32.462500000000006,High,4,1,1,0,0,1,1,0,0,0,1,Veteran (4y+),102.57450980392157,0.7843137254901961,46.83725490196078,0,1,1.0,0.058823529411764705,1,0,95.035,3,Medium Risk,5197.5,200,66.8
4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes,31,60.09,1862.7,26.68,6,3.0,55.0,2.67,72.3,1,1,1,0,1,0,1,1,109.91250000000001,47.589752841421614,43.09705882352941,High,5,1,1,1,0,1,0,1,0,0,1,Mature (2-4y),109.91250000000001,0.6458333333333334,38.80625,0,0,1.0,0.0625,1,0,94.2,1,Low Risk,5209.95,235,82.77
0224-NIJLP,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No,18,67.74,1219.27,26.39,6,2.0,23.0,4.0,59.0,0,1,0,0,1,1,0,1,18.38888888888889,8.209325396825397,-37.09512195121951,Low,0,0,0,0,0,1,0,0,0,0,0,Growing (6-12m),18.38888888888889,2.0,135.47444444444443,0,0,1.0,0.2222222222222222,0,0,123.5,1,Low Risk,161.2,0,72.0
7542-CYDDM,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,No,20,77.24,1544.7,31.7,6,1.0,27.0,5.0,67.0,0,1,0,0,0,0,0,1,18.86842105263158,17.87138584247258,-39.6798969072165,Low,0,0,0,0,1,0,0,0,0,0,0,Established (1-2y),18.86842105263158,1.0526315789473684,81.3,0,0,1.0,0.05263157894736842,0,0,134.0,2,Medium Risk,360.90000000000003,0,100.0
4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No,36,65.53,2359.19,25.89,6,0.0,0.0,5.0,91.6,0,1,1,0,1,1,1,0,90.61506849315067,71.93236189647672,11.254143646408835,High,6,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),90.61506849315067,0.4931506849315068,32.31767123287671,0,1,1.0,0.0,0,0,150.0,0,Low Risk,6620.400000000001,432,180.0
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,9,60.32,542.87,20.67,5,4.0,30.25,3.75,45.7,1,1,1,0,0,0,0,1,40.25,0.9998757918271022,30.014192495921698,High,1,0,1,0,1,0,1,0,1,1,0,New (0-6m),40.25,4.5,271.435,1,0,0.8333333333333334,2.0,0,0,112.375,4,High Risk,80.5,1,33.75
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No,36,64.32,2315.7,24.94,6,2.0,41.0,3.0,75.3,0,1,1,1,0,0,0,1,56.31976744186046,43.50970176068991,-9.931538461538459,Medium,1,1,0,0,1,0,1,0,1,0,1,Mature (2-4y),56.31976744186046,0.8372093023255814,53.85348837209302,0,1,1.0,0.046511627906976744,0,0,104.5,2,Medium Risk,2337.2999999999997,42,108.0
0439-IFYUN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No,39,59.34,2314.24,23.77,6,1.0,23.0,2.0,66.4,0,1,1,1,0,0,1,1,68.13684210526316,17.328336233435948,14.970103092783503,High,1,1,0,0,1,0,1,0,1,0,0,Established (1-2y),68.13684210526316,2.0526315789473686,121.80210526315788,0,1,1.0,0.05263157894736842,1,0,106.0,4,High Risk,1344.6000000000001,18,78.0
5716-LIBJC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No,43,63.15,2715.39,29.49,6,2.0,28.5,1.0,63.4,0,1,1,0,0,1,1,1,92.79285714285713,12.472158218125958,44.07935779816515,High,4,1,1,0,0,1,0,1,0,0,0,Established (1-2y),92.79285714285713,3.0714285714285716,193.95642857142857,0,1,1.0,0.14285714285714285,1,0,90.75,2,Medium Risk,1353.95,52,43.0
2868-LLSKM,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,No,25,74.6,1865.0,24.88,6,0.0,0.0,5.0,83.9,0,1,1,0,1,1,1,0,83.0927536231884,68.53215395649055,10.329000000000008,High,2,1,0,1,0,1,0,1,0,0,1,Veteran (4y+),83.0927536231884,0.36231884057971014,27.028985507246375,0,0,1.0,0.0,0,0,150.0,0,Low Risk,5688.200000000001,136,125.0
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes,19,58.76,1116.48,24.16,5,2.0,54.5,4.0,53.5,1,1,1,0,0,0,1,1,61.11,4.231408392189447,14.767329545454551,High,0,0,0,0,1,0,0,1,0,1,0,New (0-6m),61.11,3.8,223.296,0,0,0.8333333333333334,0.4,0,0,110.0,3,Medium Risk,288.8,0,76.0
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No,24,60.19,1444.67,24.5,6,1.0,15.0,2.0,71.6,0,1,1,0,0,0,1,1,106.15357142857142,67.51544612029802,39.22684210526316,High,5,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),106.15357142857142,0.34285714285714286,20.638142857142856,0,0,1.0,0.014285714285714285,1,0,110.0,2,Medium Risk,7593.45,345,48.0
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes,25,42.41,1060.23,25.08,6,2.0,34.0,2.0,57.7,1,1,1,0,0,0,0,1,50.02777777777778,17.48204232187925,-11.155172413793103,Medium,1,0,0,1,1,0,0,0,0,0,0,Established (1-2y),50.02777777777778,1.3888888888888888,58.90166666666667,1,0,1.0,0.1111111111111111,1,0,98.0,3,Medium Risk,875.5,17,50.0
0071-NDAFP,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,19,41.75,793.26,28.11,6,0.0,0.0,5.0,68.3,0,1,0,0,1,1,0,0,24.253846153846155,24.71971775774206,-34.14810126582278,Low,0,0,0,0,0,1,0,1,0,0,0,Mature (2-4y),24.253846153846155,0.7307692307692307,30.509999999999998,1,0,1.0,0.0,0,0,150.0,2,Medium Risk,637.5,0,95.0
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Yes,20,74.28,1485.59,25.5,6,5.0,35.8,1.8,61.1,1,1,1,1,0,0,1,1,87.6534090909091,43.063309513175525,18.387692307692305,High,2,0,1,0,1,0,0,0,0,0,1,Mature (2-4y),87.6534090909091,0.45454545454545453,33.763409090909086,0,0,1.0,0.11363636363636363,1,1,87.6,3,Medium Risk,3850.65,86,36.0
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No,6,65.16,390.94,32.83,5,3.0,29.0,3.67,59.7,0,1,0,0,1,1,0,1,20.3775,62.66786263454639,-51.4975,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),20.3775,0.1,6.515666666666666,1,0,0.8333333333333334,0.05,0,0,114.7,2,Medium Risk,1150.5,0,22.02
6458-CYIDZ,Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,No,17,57.91,984.46,25.35,6,1.0,76.0,4.0,57.6,0,1,1,1,0,0,0,1,62.46666666666667,4.643786395737826,19.69624060150376,High,2,1,0,0,1,0,1,0,1,1,0,New (0-6m),62.46666666666667,2.8333333333333335,164.07666666666668,0,0,1.0,0.16666666666666666,0,0,112.5,3,Medium Risk,403.5,10,68.0
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,Yes,43,65.89,2833.35,27.51,6,6.0,27.17,2.67,72.3,1,1,1,0,1,1,0,1,73.86363636363636,20.965036769449103,11.411111111111111,High,4,1,1,1,0,1,0,0,0,0,0,Established (1-2y),73.86363636363636,1.9545454545454546,128.78863636363636,0,1,1.0,0.2727272727272727,1,1,98.115,1,Low Risk,1627.5,84,114.81
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,No,27,54.26,1465.05,26.63,6,0.0,0.0,5.0,85.4,0,1,1,0,1,1,1,0,103.35428571428572,68.83074873941585,34.27684210526316,High,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),103.35428571428572,0.38571428571428573,20.929285714285715,1,0,1.0,0.0,0,0,150.0,1,Low Risk,7251.9,345,135.0
3058-WQDRE,Male,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No,20,64.07,1281.37,28.55,6,1.0,15.0,2.0,53.6,0,0,1,0,0,0,1,1,23.70357142857143,13.189586645469,-34.92064220183486,Low,0,0,0,0,1,0,0,1,0,0,0,Established (1-2y),23.70357142857143,1.4285714285714286,91.52642857142857,0,0,1.0,0.07142857142857142,1,0,110.0,3,Medium Risk,326.95,0,40.0
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes,44,59.74,2628.49,25.43,6,5.0,27.6,2.4,77.7,1,1,1,0,1,0,1,1,92.07790697674419,41.56361536846525,29.668461538461543,High,3,1,1,0,1,0,0,1,0,0,1,Mature (2-4y),92.07790697674419,1.0232558139534884,61.12767441860465,0,1,1.0,0.11627906976744186,1,1,97.7,3,Medium Risk,4000.5,126,105.6
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No,27,45.02,1215.44,27.48,6,2.0,21.5,3.5,74.6,0,1,1,0,1,0,1,1,96.00754716981132,53.19255697261132,28.45875000000001,High,3,1,1,1,1,0,0,1,0,0,1,Veteran (4y+),96.00754716981132,0.5094339622641509,22.932830188679247,1,0,1.0,0.03773584905660377,0,0,119.25,2,Medium Risk,4973.8,156,94.5
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Yes,32,58.12,1859.98,30.12,6,7.0,32.14,2.29,71.1,1,1,1,1,0,0,0,1,84.45531914893617,46.69333019644748,21.36013513513513,High,2,1,1,0,1,0,1,0,1,0,1,Mature (2-4y),84.45531914893617,0.6808510638297872,39.57404255319149,0,0,1.0,0.14893617021276595,1,1,89.33,4,High Risk,3910.0,92,73.28
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No,22,62.73,1380.03,23.23,6,2.0,26.5,2.5,70.1,0,1,1,0,1,0,1,1,78.40080645161291,60.15159014973395,6.298684210526304,High,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),78.40080645161291,0.3548387096774194,22.258548387096774,0,0,1.0,0.03225806451612903,1,0,106.75,1,Low Risk,4928.8,305,55.0
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No,17,52.14,886.42,24.71,6,0.0,0.0,5.0,68.3,0,0,1,0,0,0,1,0,26.26833333333333,31.699517296862425,-36.14791666666667,Low,0,0,0,0,0,1,0,0,0,0,0,Mature (2-4y),26.26833333333333,0.5666666666666667,29.54733333333333,1,0,1.0,0.0,0,0,150.0,2,Medium Risk,720.6500000000001,0,85.0
1042-HFUCW,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,No,43,58.69,2523.53,27.79,6,1.0,18.0,1.0,66.7,0,1,1,0,0,1,1,1,48.70576923076923,23.1254565376187,-4.898101265822781,Medium,2,1,0,1,0,1,0,1,0,0,0,Mature (2-4y),48.70576923076923,1.6538461538461537,97.05884615384616,0,1,1.0,0.038461538461538464,1,0,98.5,1,Low Risk,1368.75,50,43.0
4439-JMPMT,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,Yes,18,66.19,1191.36,25.94,5,8.0,28.25,3.38,50.7,1,1,1,0,1,1,1,1,78.49166666666666,5.491487873134328,24.746240601503757,High,2,0,1,1,1,0,1,0,1,1,0,New (0-6m),78.49166666666666,3.0,198.55999999999997,0,0,0.8333333333333334,1.3333333333333333,0,1,99.675,2,Medium Risk,428.75,10,60.839999999999996
6537-OTKMY,Male,0,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,No,44,59.41,2614.01,27.27,6,1.0,11.0,3.0,72.6,0,0,1,0,0,0,0,1,43.0125,13.557919621749411,-9.842424242424237,Medium,3,1,1,0,0,1,1,0,0,0,0,Established (1-2y),43.0125,2.75,163.375625,0,1,1.0,0.0625,0,0,122.0,1,Low Risk,761.25,45,132.0
8999-EXMNO,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,No,6,72.54,435.27,26.67,4,2.0,13.5,2.5,38.9,0,1,0,0,1,1,0,1,19.384999999999998,19.231150793650794,-37.71986301369863,Low,0,0,0,0,0,1,0,0,0,0,0,Established (1-2y),19.384999999999998,0.3,21.7635,1,0,0.6666666666666666,0.1,1,0,113.25,3,Medium Risk,382.84999999999997,0,15.0
6725-TPKJO,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,No,15,78.53,1177.91,28.07,6,1.0,19.0,4.0,67.2,0,1,0,0,0,0,0,1,18.783333333333335,42.13609172482552,-43.923529411764704,Low,0,0,0,0,0,1,0,0,0,0,1,Mature (2-4y),18.783333333333335,0.3333333333333333,26.17577777777778,0,0,1.0,0.022222222222222223,0,0,128.0,1,Low Risk,882.2,0,60.0
2446-BEGGB,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,9,70.64,635.74,26.33,6,3.0,25.33,1.67,43.7,1,1,1,1,0,0,1,1,80.08571428571429,5.70527172806839,41.66090909090909,High,3,1,1,0,1,0,1,0,1,1,0,New (0-6m),80.08571428571429,1.2857142857142858,90.82000000000001,1,0,1.0,0.42857142857142855,1,0,96.535,6,High Risk,589.5,18,15.03
7162-WPHPM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,No,25,61.15,1528.75,25.12,6,1.0,10.0,3.0,73.1,0,1,1,0,1,1,0,1,71.69915254237289,59.07345342829214,1.9417910447761102,High,4,1,0,1,0,1,0,1,0,0,1,Veteran (4y+),71.69915254237289,0.423728813559322,25.911016949152543,0,0,1.0,0.01694915254237288,0,0,122.5,0,Low Risk,4152.799999999999,232,75.0
1599-MMYRQ,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,No,35,62.81,2198.21,25.34,6,0.0,0.0,5.0,88.2,0,1,1,0,1,1,1,0,79.09603174603176,61.17174073164743,10.715000000000003,High,2,1,0,0,0,1,0,1,0,0,1,Veteran (4y+),79.09603174603176,0.5555555555555556,34.89222222222222,0,1,1.0,0.0,0,0,150.0,1,Low Risk,5049.900000000001,124,175.0
8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,No,32,65.71,2102.6,24.41,6,3.0,26.0,1.67,75.3,0,0,1,0,1,1,1,1,57.93169014084506,70.4185927067283,-17.978991596638657,Medium,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),57.93169014084506,0.4507042253521127,29.614084507042254,0,0,1.0,0.04225352112676056,1,0,96.2,1,Low Risk,4088.0,350,53.44
1496-GGSUK,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes,12,53.8,645.65,29.25,5,2.0,51.0,3.0,44.5,1,0,1,1,0,0,1,1,12.85,0.9996110462854919,-24.785807504078303,Low,0,0,0,0,1,0,0,0,0,1,0,New (0-6m),12.85,6.0,322.825,1,0,0.8333333333333334,1.0,0,0,100.0,3,Medium Risk,25.7,0,36.0
6434-TTGJP,Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,No,16,61.38,982.04,33.62,5,1.0,62.0,3.0,49.4,0,0,1,0,1,1,0,1,47.36363636363637,9.700242040588344,-5.124568965517234,Medium,5,1,1,1,0,1,0,1,0,0,0,Growing (6-12m),47.36363636363637,1.4545454545454546,89.27636363636363,0,0,0.8333333333333334,0.09090909090909091,0,0,102.5,0,Low Risk,537.0,50,48.0
0042-JVWOJ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,No,7,69.9,489.29,32.71,3,1.0,44.0,3.0,38.4,0,1,0,0,0,0,1,1,17.475925925925928,24.061703212646606,-45.050632911392405,Low,0,0,0,0,0,1,0,1,0,0,0,Mature (2-4y),17.475925925925928,0.25925925925925924,18.121851851851854,1,0,0.5,0.037037037037037035,0,0,105.5,2,Medium Risk,509.6,0,21.0
0130-SXOUN,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No,39,56.59,2206.85,25.51,6,2.0,65.0,4.0,87.7,0,1,1,0,0,0,0,1,89.20746268656715,66.84822726764342,13.336516853932594,High,2,1,1,0,1,0,0,1,0,0,1,Veteran (4y+),89.20746268656715,0.582089552238806,32.938059701492534,0,1,1.0,0.029850746268656716,0,0,110.0,2,Medium Risk,5900.400000000001,132,156.0
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes,5,38.47,192.37,28.0,4,5.0,45.2,4.0,40.9,1,1,1,0,1,1,1,1,63.3625,7.345312273583538,9.35763358778626,Medium,0,0,0,0,1,0,1,0,1,0,0,Growing (6-12m),63.3625,0.625,24.04625,1,0,0.6666666666666666,0.625,0,1,104.9,5,High Risk,483.0,0,20.0
2330-PQGDQ,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,No,31,62.15,1926.59,25.48,6,3.0,15.67,3.67,77.4,0,1,1,0,1,1,0,1,82.6875,51.05985037406483,17.31764705882354,High,2,1,0,1,0,1,0,1,0,0,1,Veteran (4y+),82.6875,0.5961538461538461,37.04980769230769,0,0,1.0,0.057692307692307696,0,0,121.36500000000001,0,Low Risk,4294.2,102,113.77
1452-UZOSF,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No,30,59.59,1787.68,27.53,6,3.0,28.33,1.33,73.3,0,1,1,0,1,1,1,1,103.4054794520548,71.13938365846764,25.404143646408826,High,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),103.4054794520548,0.410958904109589,24.488767123287673,0,0,1.0,0.0410958904109589,1,0,91.635,1,Low Risk,7639.2,360,39.900000000000006
2097-YVPKN,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No,9,43.46,391.11,33.22,5,3.0,23.67,3.0,60.5,0,1,0,0,0,0,0,1,25.071969696969695,64.23718944099379,-54.69802631578948,Low,0,0,0,0,0,1,0,0,0,0,1,Veteran (4y+),25.071969696969695,0.13636363636363635,5.925909090909091,1,0,0.8333333333333334,0.045454545454545456,0,0,110.66499999999999,2,Medium Risk,1673.75,0,27.0
2842-JTCCU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Yes,16,50.96,815.35,26.06,6,2.0,14.0,4.0,56.2,1,1,1,0,0,0,0,1,26.78333333333333,1.7444637429439862,-11.156302521008406,Medium,0,0,0,0,1,0,0,1,0,1,0,New (0-6m),26.78333333333333,5.333333333333333,271.78333333333336,1,0,1.0,0.6666666666666666,0,0,128.0,3,Medium Risk,92.1,0,64.0
8597-CTXVJ,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No,27,58.37,1575.94,27.7,6,2.0,22.5,3.5,79.6,0,1,1,0,0,1,0,1,64.1056338028169,70.06619458128078,-11.428991596638653,Medium,3,1,0,1,0,1,0,1,0,0,1,Veteran (4y+),64.1056338028169,0.38028169014084506,22.196338028169016,0,0,1.0,0.028169014084507043,0,0,118.75,0,Low Risk,4546.5,210,94.5
